R,G,B
23,56,109
24,56,107
25,55,107
26,54,104
26,54,104
26,54,104
27,53,104
29,52,104
28,51,103
30,51,104
31,51,102
32,52,103
35,52,104
36,54,104
39,55,107
42,58,109
49,63,112
54,66,114
61,72,118
70,78,124
80,87,131
89,94,136
95,103,140
103,111,147
113,119,153
118,124,156
123,128,158
129,133,162
133,134,162
132,134,159
128,133,155
122,127,146
116,121,140
111,113,136
100,101,131
86,86,112
135,137,152
246,249,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,252
255,255,253
255,255,253
255,255,255
228,227,233
188,186,197
186,184,197
136,141,160
95,100,120
89,93,118
101,105,132
110,114,141
123,127,154
128,132,157
132,137,159
133,137,162
134,138,165
131,136,165
125,130,160
121,126,158
115,121,155
107,113,149
100,105,143
90,97,139
83,92,133
75,84,127
65,78,122
59,73,118
53,69,118
47,65,113
43,61,111
37,57,108
34,56,106
32,54,104
31,54,106
31,54,106
29,55,106
28,53,107
27,52,106
33,60,103
26,64,103
14,59,98
13,53,102
26,55,115
29,54,120
21,55,116
17,64,118
20,52,109
12,52,113
11,60,116
10,67,110
15,74,106
21,73,112
20,58,121
22,49,136
30,63,144
26,67,133
14,68,115
1,65,109
0,66,117
0,64,126
0,67,138
0,76,149
0,71,111
11,65,127
64,90,91
153,161,40
203,199,40
236,222,147
252,242,250
193,199,225
19,86,139
7,77,128
0,69,120
3,75,125
6,79,130
0,70,122
2,75,128
8,79,133
2,75,128
4,70,128
26,87,106
62,115,89
81,128,76
62,111,81
23,83,109
0,68,122
0,74,116
6,77,141
9,86,114
9,82,137
3,77,142
0,78,116
0,75,140
0,74,133
0,72,92
0,61,130
4,72,147
4,77,120
3,77,114
0,70,124
0,61,119
6,79,132
1,71,123
0,70,122
2,69,122
1,68,121
1,68,121
1,66,120
1,66,120
1,66,120
3,66,119
3,66,119
4,66,117
7,64,117
8,63,117
11,62,115
12,62,115
12,62,115
15,61,113
15,61,111
17,60,111
17,58,110
18,58,109
20,57,109
20,57,109
21,57,109
24,55,109
25,55,107
25,55,107
27,54,107
27,55,105
27,53,104
27,53,104
27,53,102
28,51,103
28,51,103
29,50,103
30,50,101
33,50,102
34,51,103
36,52,103
36,52,103
39,55,107
44,57,109
49,63,112
55,65,114
62,70,117
71,78,124
82,86,131
89,94,136
95,103,140
103,111,147
113,119,153
118,124,156
123,128,158
129,133,162
133,134,162
132,134,159
128,133,155
121,126,145
116,121,140
110,112,135
100,101,131
86,86,112
135,137,152
247,250,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,252
255,255,253
255,255,253
255,255,255
228,227,233
187,185,196
185,183,196
134,139,158
93,98,118
89,93,118
101,105,132
111,115,142
124,128,155
128,132,157
132,137,159
133,137,162
134,138,165
131,135,164
125,130,160
120,125,157
115,121,155
107,113,149
99,104,142
90,97,139
83,90,132
74,83,126
65,76,121
59,73,118
52,68,117
46,64,112
42,60,110
37,57,108
35,55,106
32,54,104
31,52,105
31,54,106
31,54,106
30,53,107
27,52,106
32,33,125
33,54,121
22,64,104
17,60,95
26,58,107
27,56,114
15,54,109
6,58,105
22,63,125
19,59,108
23,61,100
18,54,102
17,52,116
15,59,124
7,61,105
5,70,90
0,65,107
0,69,113
0,66,115
0,64,124
7,68,133
10,64,126
8,59,106
13,62,94
0,74,117
0,78,133
0,59,127
34,68,113
120,126,98
233,234,154
247,255,223
114,141,184
0,72,137
0,70,122
12,71,113
9,71,110
0,62,110
8,87,143
0,74,129
0,64,116
2,68,142
6,72,106
32,89,96
71,124,56
81,124,68
54,91,118
22,77,116
7,77,136
4,78,123
0,70,140
0,70,90
1,71,123
1,67,141
0,73,99
4,78,127
0,67,130
12,78,130
0,59,132
9,76,121
3,71,108
0,58,137
3,71,142
0,72,106
0,69,107
2,69,122
2,69,122
1,68,121
2,67,121
1,66,120
1,66,120
2,65,119
2,65,119
3,65,116
4,64,116
6,63,116
8,63,117
11,62,115
12,62,115
15,60,115
15,61,113
18,59,111
19,59,111
19,59,111
18,58,109
20,57,109
20,57,109
20,58,107
20,56,106
25,55,107
27,54,107
27,54,107
27,55,105
27,53,104
27,53,104
29,52,102
29,52,102
29,50,103
29,50,103
29,50,103
30,50,101
32,49,101
34,50,101
35,51,102
38,51,103
38,54,106
44,57,109
50,62,112
55,65,114
62,70,117
71,78,124
82,86,131
89,92,135
95,103,140
102,110,146
113,119,153
118,124,156
123,128,158
129,133,162
133,134,162
131,133,158
127,132,154
121,126,145
115,120,139
110,112,135
100,101,131
86,86,112
135,137,152
247,250,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,255,255
253,254,255
226,227,232
188,190,202
171,173,186
127,129,152
95,97,120
92,94,117
102,104,127
114,116,139
126,128,151
127,129,152
136,138,161
133,137,162
133,137,164
129,134,163
123,128,158
118,123,155
113,119,153
106,112,148
99,104,142
86,95,134
81,90,129
71,83,123
64,76,118
58,69,115
52,64,112
48,60,110
45,57,107
38,56,104
37,55,105
34,54,104
33,53,103
32,52,103
30,52,102
30,52,102
30,51,104
30,56,107
28,54,105
25,53,103
24,52,102
25,53,103
25,55,105
27,57,107
27,57,107
20,56,106
21,57,109
22,58,110
22,59,111
22,59,112
22,59,112
19,59,111
19,58,113
17,58,110
18,59,111
19,62,115
15,62,114
10,61,114
7,60,112
6,62,113
5,63,113
4,66,105
0,60,109
0,72,128
14,73,117
67,94,121
220,229,244
224,236,255
67,92,123
0,71,102
2,76,115
0,68,119
0,65,126
3,71,134
2,73,129
0,73,119
0,72,111
0,77,123
7,67,129
27,78,82
87,139,39
82,133,15
74,118,85
31,76,109
37,92,123
70,125,85
60,115,86
33,86,104
5,63,137
0,65,147
0,73,123
0,72,109
0,69,121
0,73,117
0,69,116
0,68,120
0,66,118
3,70,123
0,66,116
0,58,104
14,77,120
0,64,113
0,68,115
7,74,117
6,69,113
0,55,102
15,72,125
2,56,116
14,65,130
11,58,114
14,61,115
17,62,117
19,62,115
21,62,114
22,62,114
21,58,110
18,54,106
22,58,110
24,57,110
24,57,110
24,55,109
25,55,109
27,54,109
27,54,109
26,53,108
27,53,104
29,52,104
29,52,104
29,52,104
30,51,104
29,50,103
29,50,103
29,50,103
32,49,105
33,48,103
33,48,103
33,48,103
35,48,101
36,49,102
37,50,103
39,51,103
40,52,102
44,56,106
48,60,108
54,65,111
60,72,114
67,79,119
79,88,127
85,94,133
97,102,140
106,110,147
114,118,153
119,124,156
124,128,157
129,133,158
130,135,157
131,133,156
128,130,151
126,129,148
115,121,137
104,111,130
97,101,128
82,84,109
130,132,145
250,249,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
254,255,255
253,254,255
225,226,231
185,187,199
166,168,181
125,127,150
94,96,119
92,94,117
102,104,127
114,116,139
126,128,151
128,130,153
136,138,161
132,136,161
133,137,164
129,134,163
123,128,158
118,123,155
113,119,153
106,112,148
98,103,141
86,95,134
81,90,129
71,83,123
64,76,118
58,69,115
52,64,112
48,60,110
45,57,107
37,55,103
37,55,105
36,54,104
32,52,102
32,52,103
31,51,102
30,52,102
30,51,104
22,48,99
25,51,102
29,55,106
32,58,109
30,58,108
27,55,105
23,53,103
22,52,102
22,55,106
23,56,107
22,58,110
23,59,111
23,58,112
22,59,112
21,58,111
21,58,111
20,60,112
19,60,112
18,61,112
15,61,113
11,61,112
10,61,114
10,63,115
9,65,116
26,73,127
10,70,132
0,66,129
0,55,104
54,90,116
206,230,242
198,230,243
39,84,105
3,73,125
0,70,122
0,63,118
1,66,122
0,64,120
0,61,117
3,68,124
5,70,126
0,65,127
4,65,130
29,83,111
75,124,95
78,122,86
52,93,85
37,85,71
73,132,78
80,135,67
68,120,71
48,100,77
33,92,90
19,85,109
4,68,112
6,64,112
24,75,120
14,75,120
0,60,109
6,71,125
0,64,119
0,69,126
7,74,129
2,68,120
0,50,98
10,69,125
2,59,114
3,60,113
14,67,119
10,62,112
21,71,120
3,54,101
15,63,109
18,63,118
17,62,117
18,61,114
19,60,114
16,56,108
16,53,105
22,58,110
30,66,118
24,57,110
24,57,110
24,55,109
24,55,109
25,55,109
27,54,109
27,52,108
27,52,108
29,52,104
29,52,104
29,52,104
30,51,104
29,50,103
29,50,103
30,50,103
30,50,103
33,48,103
33,48,103
33,48,103
33,48,103
35,48,101
36,49,102
38,50,102
39,51,103
40,52,102
44,56,106
48,60,108
54,65,111
60,72,114
67,79,119
79,88,127
85,94,133
97,102,140
106,110,147
114,118,153
119,124,156
124,128,157
129,133,158
130,135,157
131,133,156
127,129,150
126,129,148
115,121,137
104,111,130
98,102,129
82,84,109
130,132,145
250,249,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
254,255,255
253,254,255
225,226,231
182,184,196
159,161,174
120,122,145
93,95,118
92,94,117
103,105,128
114,116,139
126,128,151
128,130,153
136,138,161
132,136,161
133,137,164
129,134,163
123,128,158
118,123,155
112,118,152
105,111,147
98,103,141
85,94,133
80,89,128
73,82,123
64,76,118
58,69,115
53,63,112
47,59,109
45,57,107
38,54,103
37,53,104
35,53,103
34,52,102
33,50,102
31,51,102
31,51,102
31,51,104
28,51,105
30,53,107
32,55,109
30,55,109
28,53,107
27,52,106
28,55,108
29,56,109
23,55,106
24,56,107
23,56,109
24,57,110
24,57,110
22,57,111
21,56,110
21,56,110
23,60,112
22,59,112
18,58,110
17,58,110
15,61,113
15,62,114
14,64,115
14,64,115
13,49,99
6,55,111
8,67,125
14,67,117
19,62,97
85,125,151
80,129,159
6,66,103
0,57,128
1,60,120
2,63,107
14,75,104
16,73,102
21,73,112
30,77,131
11,55,120
13,71,121
17,74,103
49,102,106
48,94,91
32,74,73
56,98,84
99,149,86
92,150,38
96,147,54
91,135,60
89,133,58
85,136,57
63,113,76
48,88,114
95,122,169
169,189,214
93,126,169
27,68,112
14,64,113
3,63,117
0,60,117
0,62,119
15,76,131
14,71,124
11,57,116
17,63,123
19,63,126
10,54,115
6,49,104
23,67,114
14,59,98
14,59,92
16,57,111
13,54,108
16,56,108
21,61,113
22,59,111
19,55,107
22,55,108
28,61,114
24,56,107
24,56,107
25,55,107
25,55,107
26,53,106
27,52,106
27,52,106
29,52,106
29,52,104
29,52,104
30,51,104
30,51,104
30,50,103
30,50,103
30,50,103
30,50,103
33,48,103
33,48,103
32,47,102
34,47,100
35,48,101
36,49,102
38,50,102
38,50,102
40,52,102
44,56,106
49,59,108
54,65,111
60,72,114
69,78,119
79,88,127
85,94,133
97,102,140
106,110,147
114,118,153
119,124,156
124,128,157
129,133,158
130,135,157
131,133,156
127,129,150
125,128,147
115,121,137
104,111,130
98,102,129
83,85,110
130,132,145
250,249,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,253,253
254,255,255
254,255,255
227,228,233
182,184,196
154,156,169
114,116,139
90,92,115
93,95,118
103,105,128
114,116,139
126,128,151
128,130,153
135,137,160
132,136,161
132,136,163
128,133,162
122,127,157
117,122,154
112,118,152
104,110,146
97,102,140
86,94,133
80,89,128
72,81,122
65,74,117
57,68,114
52,62,111
48,58,109
44,56,106
40,54,103
37,53,104
36,52,103
35,51,102
33,50,102
32,49,101
32,49,101
32,49,103
29,50,105
28,49,104
27,48,103
26,47,102
25,48,102
26,49,103
26,51,105
27,52,106
24,54,106
25,55,107
25,55,107
25,55,109
24,55,109
24,55,109
24,55,110
23,56,110
26,59,112
22,58,110
21,57,109
21,58,110
20,60,112
